統一編號,商業名稱,商業地址,登記狀態,經度,緯度,類別
2410254,陽光早餐店,新北市三重區中正北路176巷2號,核准設立,121.483195,25.06653,餐館業
2411232,肥佬港式燒臘,新北市土城區清水路184號,核准設立,121.460171,24.98167,餐館業
2411943,貓肥咖啡館,新北市淡水區新生街108巷2號,核准設立,121.440153,25.174672,餐館業
2412339,均翎小吃店,新北市蘆洲區中正路185巷44號,核准設立,121.467379,25.084987,餐館業
2412871,世記小吃店,新北市淡水區北新路70號,核准設立,121.446348,25.178261,餐館業
2413983,岩葉拉麵食堂,新北市板橋區大仁街95號,核准設立,121.453209,25.015889,餐館業
2414126,柏傑義麵坊,新北市土城區學府路1段66號,核准設立,121.457025,24.988424,餐館業
2415770,海口鮮熱炒小吃店,新北市八里區中山路2段267號,核准設立,121.402225,25.14881,餐館業
2416222,幸福超市行,新北市汐止區東勢街201巷5號,核准設立,121.633803,25.042479,餐館業
2416237,蠔門餐館,新北市汐止區合順街74號,核准設立,121.621476,25.04311,餐館業
2416454,新聖文素食店,新北市板橋區南雅東路106號,核准設立,121.453508,25.008098,餐館業
2416790,六大將燒烤,新北市三峽區和平街42之1號,核准設立,121.370292,24.937445,餐館業
2416834,叢林童話商行,新北市新莊區自信街45巷15號,核准設立,121.454542,25.048958,餐館業
2417735,群悅餐廳,新北市新店區寶橋路198號,核准設立,121.550813,24.978294,餐館業
2417812,三定企業社,新北市樹林區佳園路3段408號,核准設立,121.383696,24.945144,餐館業
2418039,享饌池上木盒飯包,新北市永和區中和路307號,核准設立,121.506772,24.999799,餐館業
2418811,一味香小吃店,新北市中和區新生街16巷33號,核准設立,121.481742,25.004447,餐館業
2419467,紅囍多商行,新北市新店區安康路3段172號,核准設立,121.489575,24.951869,餐館業
2419558,水上鮮國際會館,新北市新店區民權路108號,核准設立,121.535674,24.982978,餐館業
2420979,祥興旺商號,新北市雙溪區平林里外平林康福家園17之1號,核准設立,121.858897,25.037458,餐館業
2421392,福餉精緻自助餐,新北市蘆洲區民族路297號,核准設立,121.475144,25.091113,餐館業
2422152,簡記山西刀削麵店,新北市永和區中正路67巷2號,核准設立,121.514769,24.996833,餐館業
2422202,美味食刻餐坊,新北市樹林區中山路1段114號,核准設立,121.422859,24.990739,餐館業
2422575,熊谷火鍋店,新北市林口區仁愛路1段635號,核准設立,121.389166,25.076461,餐館業
2422786,啟恩薇蓁商行,新北市汐止區原興路60巷4號,核准設立,121.63288,25.065549,餐館業
2422815,丞邑小吃店,新北市泰山區明志路2段48號,核准設立,121.42934,25.052994,餐館業
2423434,乙盛咖啡,新北市板橋區長江路2段215號,核准設立,121.467973,25.032471,餐館業
2423568,阿村食堂,新北市板橋區中山路2段90巷18號,核准設立,121.47551,25.01577,餐館業
2423976,立晨炒飯炒麵專賣店,新北市三重區自強路5段33號,核准設立,121.493627,25.081108,餐館業
2424551,宏新餐館,新北市新店區中興路3段223號,核准設立,121.543055,24.983062,餐館業
2425165,大衛廚房,新北市永和區信義路126號,核准設立,121.512453,25.015008,餐館業
2425290,旺旺來小吃店,新北市板橋區中山路2段70號,核准設立,121.47443,25.015915,餐館業
2425622,加禾王企業社,新北市土城區明德路1段214號,核准設立,121.461098,24.977723,餐館業
2425876,白甘蔗火鍋店,新北市永和區得和路166號,核准設立,121.51964,25.000028,餐館業
2426431,群采小館,新北市中和區中安街178巷13弄17號,核准設立,121.510826,24.998865,餐館業
2426663,信俞小吃店,新北市蘆洲區長安街270號,核准設立,121.457406,25.086887,餐館業
2427277,東方美早午餐建康店,新北市中和區建康路270號,核准設立,121.492997,25.000107,餐館業
2427543,姓胡餐飲坊,新北市板橋區介壽街8號,核准設立,121.467172,25.020251,餐館業
2428682,烤室苑,新北市三重區後竹圍街163號,核准設立,121.486202,25.072089,餐館業
2428992,鱻將小吃店,新北市淡水區民安里永興巷１３號,核准設立,121.439589,25.172416,餐館業
2429486,好茶饌茶館,新北市坪林區北宜路8段160號,核准設立,121.707267,24.934387,餐館業
2429535,瑞心餐館,新北市新店區北宜路2段353號,核准設立,121.558232,24.954178,餐館業
2430884,衆良小吃店,新北市新莊區天祥街94號,核准設立,121.415183,25.02961,餐館業
2431053,大俠水煎包,新北市汐止區大同路2段312巷11弄1號,核准設立,121.656109,25.065735,餐館業
2434137,家鄉珍味小館,新北市永和區成功路2段148號,核准設立,121.526465,24.996986,餐館業
2436803,歐若拉音樂餐坊,新北市中和區連城路121號,核准設立,121.496235,24.999295,餐館業
2437599,紅龜麵店,新北市平溪區公園街10號,核准設立,121.738146,25.02504,餐館業
2438942,涮來涮去日式涮涮鍋店,新北市新莊區思源路117號,核准設立,121.459603,25.042214,餐館業
2439251,大飯桶便當店,新北市三重區中正北路406號,核准設立,121.475415,25.07051,餐館業
2439421,宏邦餐飲設備企業社,新北市土城區中華路1段67號,核准設立,121.445432,24.987852,餐館業
2439490,越香早午餐店,新北市土城區中華路1段193號,核准設立,121.443393,24.985414,餐館業
2439941,陽光花園早午餐,新北市土城區學府路2段21之1號,核准設立,121.449284,24.98173,餐館業
2440074,立人小吃店,新北市蘆洲區三民路589號,核准設立,121.461194,25.093257,餐館業
2440102,小南國美食館,新北市新莊區成德街24號,核准設立,121.422928,25.020017,餐館業
2440308,大同八方小吃店,新北市板橋區大同街6號,核准設立,121.47695,25.026691,餐館業
2440320,華豐小吃店,新北市三重區大智街240號,核准設立,121.489311,25.073006,餐館業
2440573,天香素食,新北市五股區成泰路2段105號,核准設立,121.438377,25.084438,餐館業
2440638,碧莉絲鬆餅店,新北市淡水區北新路９６巷６號,核准設立,121.447131,25.17805,餐館業
2440686,鐵牛原味碳烤牛排,新北市板橋區民族路87號,核准設立,121.466162,25.008528,餐館業
2440829,雞大爺中誠雞排店,新北市新莊區中誠街129號,核准設立,121.449176,25.047533,餐館業
2441242,名人小吃店,新北市淡水區北投子1之5號,核准設立,121.446289,25.180912,餐館業
2441545,真有味手工養生饅頭店,新北市板橋區文化路1段177號,核准設立,121.462849,25.016281,餐館業
2441600,一一八餐坊,新北市板橋區廣和街118號,核准設立,121.462487,24.992716,餐館業
2442761,行灶腳小吃店,新北市樹林區樹德街15號,核准設立,121.422605,24.991515,餐館業
2442848,華盛小吃店,新北市永和區秀朗路2段85號,核准設立,121.523049,25.001743,餐館業
2442903,岩味坊小吃店,新北市三峽區大同路1之9號,核准設立,121.377918,24.929271,餐館業
2443071,猛嘎海鮮燒物店,新北市板橋區長江路2段196號,核准設立,121.467323,25.032094,餐館業
2443142,梁秉榛行,新北市中和區中正路755號,核准設立,121.484781,25.000145,餐館業
2443261,泰福泰式料理小吃店,新北市土城區學成路29號,核准設立,121.452825,24.986907,餐館業
2443353,中園小吃店,新北市三峽區中園街41號,核准設立,121.368303,24.926261,餐館業
2443945,語豪小吃店,新北市蘆洲區長榮路４７號,核准設立,121.462788,25.082877,餐館業
2444634,伍堆食堂,新北市汐止區汐萬路2段250之1號,核准設立,121.646102,25.089056,餐館業
2445303,宏展餐飲店,新北市淡水區水源街1段133號,核准設立,121.447002,25.171996,餐館業
2445351,源泰行,臺北市中山區新生北路2段108號,核准設立,121.527264,25.06007,餐館業
2445465,楷珊小吃店,新北市中和區民德路18號,核准設立,121.468698,25.002618,餐館業
2445562,如意早餐坊,新北市汐止區建成路142巷3號,核准設立,121.662308,25.073458,餐館業
2445731,蚵四海小吃店,新北市三重區長元街58號,核准設立,121.500639,25.066229,餐館業
2446181,老街驛站,新北市鶯歌區尖山埔路48號,核准設立,121.348762,24.951132,餐館業
2446274,可名小吃店,新北市土城區立德路64號,核准設立,121.463968,24.986864,餐館業
2447225,皇子炸雞專賣店,新北市新莊區公園路47號,核准設立,121.453417,25.040238,餐館業
2447273,搬火山懷舊料理,新北市永和區永貞路124號,核准設立,121.518596,25.004537,餐館業
2447392,小雨商行,新北市板橋區民生路2段232號,核准設立,121.468755,25.022689,餐館業
2448250,丁丁小吃店,新北市蘆洲區中山二路285號,核准設立,121.469402,25.078884,餐館業
2448815,紅門快餐店,新北市鶯歌區中正三路227號,核准設立,121.334864,24.939005,餐館業
2449482,來來豬排館,新北市板橋區南雅東路27之1號,核准設立,121.454594,25.005987,餐館業
2449618,日舜小吃店,新北市三峽區國際二街37號,核准設立,121.372168,24.942932,餐館業
2451472,立新小吃店,新北市中和區復興路259號,核准設立,121.503015,24.990194,餐館業
2452021,大立旺企業社,新北市三重區中正北路207號,核准設立,121.476554,25.070011,餐館業
2452471,林口老地方牛肉麵,新北市林口區文化一路1段26號,核准設立,121.370507,25.068748,餐館業
2452599,韓鼓行,新北市板橋區新海路11號,核准設立,121.462479,25.020678,餐館業
2483381,鎚子坊,新北市永和區文化路9巷14號,核准設立,121.515238,25.014732,餐館業
2483517,輯祥商行,新北市新店區中央路31號,核准設立,121.533096,24.977826,餐館業
2485395,八里逢元小吃店,新北市八里區中山路2段346之1號,核准設立,121.402129,25.149078,餐館業
2485732,三峽愛國洗衣店,新北市三峽區愛國路2號,核准設立,121.373979,24.933908,餐館業
2486492,黃記排骨酥湯,新北市淡水區北新路64號,核准設立,121.446187,25.178223,餐館業
2486520,松柏早餐坊,新北市三峽區中正路2段480號,核准設立,121.363257,24.907123,餐館業
2487020,森琳鐵板燒,新北市鶯歌區鶯桃路503號,核准設立,121.331444,24.966589,餐館業
2488739,飽寶堡早午餐,新北市樹林區太平路150巷70號,核准設立,121.417187,24.977421,餐館業
2489104,得克蕯斯食坊,新北市板橋區中山路2段260號,核准設立,121.478925,25.018345,餐館業
2489316,香港好棧學勤分店,新北市樹林區學勤路336號,核准設立,121.37945,24.947506,餐館業
2489358,歐德平凡小吃店,新北市中和區中安街234號,核准設立,121.512312,24.998516,餐館業
2489483,胖胖蝦料理總店,新北市新店區達觀路8巷3號,核准設立,121.504347,24.943516,餐館業
2489723,清洲館,新北市板橋區介壽街6號,核准設立,121.467104,25.020265,餐館業
2489744,品鱻串燒,新北市中和區員山路575號,核准設立,121.479346,25.007978,餐館業
2490600,老地方便當,新北市八里區中山路2段496號,核准設立,121.398381,25.147024,餐館業
2490926,銓盈早餐館,新北市三重區永福街130號,核准設立,121.479486,25.074896,餐館業
2493796,店小二的店,新北市五股區成泰路3段245巷18號,核准設立,121.446228,25.094047,餐館業
2493959,泰雲密泰緬小吃店,新北市蘆洲區長榮路167號,核准設立,121.461429,25.084214,餐館業
2495133,車牌腳正牌熱炒店,新北市板橋區新海路392號,核准設立,121.458921,25.026514,餐館業
2495210,誠咖哩牛肉麵小吃店,新北市汐止區龍安路28巷8號,核准設立,121.65503,25.064511,餐館業
2495324,莊敬早餐坊,新北市汐止區莊敬街30號,核准設立,121.65705,25.061525,餐館業
2496463,和東企業社,新北市淡水區新民街180巷16號,核准設立,121.437342,25.179046,餐館業
2497049,牛匠麵食館,新北市汐止區連興街46之1號,核准設立,121.65456,25.063423,餐館業
2497391,采音小吃店,新北市新莊區中誠街46巷9號,核准設立,121.451146,25.048526,餐館業
2497603,姐弟小吃店,新北市新莊區化成路352巷9號,核准設立,121.466465,25.049117,餐館業
2497890,品軒小廚,新北市汐止區建成路57巷50號,核准設立,121.661688,25.072439,餐館業
2498379,愛麗輕食館,新北市永和區中興街3巷1號,核准設立,121.515585,25.012177,餐館業
2498461,初二早餐店,新北市板橋區建國街118號,核准設立,121.460968,25.017543,餐館業
2499216,鮮味町日式小吃舖,新北市汐止區工建路56號,核准設立,121.640866,25.063184,餐館業
2499356,尚宏小吃店,新北市三峽區國際一街54號,核准設立,121.37307,24.942481,餐館業
2499715,奇晏早餐店,新北市新店區中興路1段187號,核准設立,121.543085,24.965075,餐館業
2712379,雙鳳美而美早餐店,新北市樹林區中華路77號,核准設立,121.422949,24.982975,餐館業
2855328,鼎鑫鱻小吃店,新北市三重區中正北路326號,核准設立,121.478796,25.069085,餐館業
2905501,小茉莉咖啡屋,新北市林口區麗園二街10之3號,核准設立,121.378028,25.069393,餐館業
2984569,北宜八方雲集小吃店,新北市新店區北宜路2段82之10號,核准設立,121.554563,24.953427,餐館業
3494908,富驛酒店,臺北市中山區民生東路1段54號,核准設立,121.524901,25.057935,餐館業
4530831,貝玉飲食店,臺北市萬華區西寧南路70號,核准設立,121.506047,25.043487,餐館業
4532599,萬聯點心館,臺北市萬華區西寧南路70號,核准設立,121.506047,25.043487,餐館業
4591484,珍味飯店,臺北市萬華區成都路18號,核准設立,121.50686,25.04245,餐館業
4653903,蔡萬興老店,臺北市中正區福州街16之6號,核准設立,121.518037,25.028408,餐館業
4668429,川輝小吃店,臺北市中正區牯嶺街75號,核准設立,121.517851,25.028241,餐館業
4681008,采芝樓餐廳,臺北市信義區永吉路274號,核准設立,121.574066,25.045379,餐館業
4805388,麗山漢堡早餐店,臺北市內湖區內湖路1段629巷40弄2號,核准設立,121.574851,25.081631,餐館業
4810495,蘇美芳鮮花店,臺北市南港區忠孝東路7段613號,核准設立,121.615288,25.05321,餐館業
4960727,今日書局,新北市鶯歌區國際二路6巷16號,核准設立,121.33894,24.973739,餐館業
5022067,維綸麵食館,臺北市中正區汀州路3段279號,核准設立,121.535528,25.012351,餐館業
